,Unnamed: 0,companyName,country,prefix,streetAddress1,streetAddress2
9365,9365,"Shanghai MXCHIP Information Technology Co., Ltd.",CN,04:78:63,"9th Floor, No. 5 Building, 2145 Jinshajiang Rd., Putuo District",Shanghai    200333
9366,9366,RISO KAGAKU CORPORATION,JP,24:ba:13,2-8-1 Gakuen-minami,Thukuba-shi  Ibaraki  305-0818
9367,9367,NO NDA Inc,US,24:da:11,828 Bryant St ,Palo Alto  IA  94301
9368,9368,"Shenzhen lnovance Technology Co.,Ltd.",CN,70:ca:4d,LiuXian 2 Road,Shenzhen  Guangdong  518000
9369,9369,ASSA ABLOY CÔTE PICARDE,FR,dc:c0:eb,rue Alexandre Fichet,Oust-Marest    80460
9370,9370,Intel Wireless Network Group,US,00:17:35,2111 NE 25th Ave,Hillsboro  OR  97124
9371,9371,"Shenzhen Crave Communication Co., LTD",CN,9c:df:b1,"F3,8Building,DongFangMing IndustryZone,No.83 DabaoRD.,33 District BaoAn",Shenzhen  Guangdong  518000
9372,9372,"Apple, Inc.",US,5c:f9:38,1 Infinite Loop,Cupertino  CA  95014
9373,9373,"Apple, Inc.",US,38:71:de,1 Infinite Loop,Cupertino  CA  95014
9374,9374,"Apple, Inc.",US,bc:54:36,1 Infinite Loop,Cupertino  CA  95014
9375,9375,"Currant, Inc.",US,0c:c7:31,927 Industrial Ave,Palo Alto  CA  94303
9376,9376,Savvius,US,00:14:2f,"1340 Treat Boulevard, Suite 500",Walnut Creek  CA  94597
9377,9377,Point Grey Research Inc.,CA,2c:dd:a3,305-1847 West Broadway,Vancouver  British Columbia V6J 1Y6  
9378,9378,"SmartThings, Inc.",US,24:fd:5b,456 University Avenue,Palo Alto  CA  94301
9379,9379,"Funshion Online Technologies Co.,Ltd",CN,28:76:cd,"Tower B 1201, Jinqiu International Building, No.6, Zhichun Road, Haidian District",Beijing    100088
9380,9380,"Google, Inc.",US,f4:f5:d8,1600 Amphitheatre Parkway,Mountain View  CA  94043
9381,9381,"Google, Inc.",US,f4:f5:e8,1600 Amphitheatre Parkway,Mountain View    94043
9382,9382,"Google, Inc.",US,f8:8f:ca,1600 Amphitheatre Parkway,Mountain View    94043
9383,9383,Shenzhen TINNO Mobile Technology Corp.,CN,bc:d1:d3,"4/F.,H-3 Building,OCT Eastern lndustrial Park.","Nanshan, Shenzhen  GUANGDONG  518053"
9384,9384,Shenzhen TINNO Mobile Technology Corp.,CN,bc:44:34,"4/F, H-3 Building, Qiao Cheng Eastern Industrial Park, Overseas Chinese Town, Shenzhen ",Shenzhen   guangdong  518053
9385,9385,"Cisco Systems, Inc",US,00:41:d2,80 West Tasman Drive,San Jose  CA  94568
9386,9386,"HUAWEI TECHNOLOGIES CO.,LTD",CN,4c:fb:45,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan  Guangdong  523808 
9387,9387,"HUAWEI TECHNOLOGIES CO.,LTD",CN,a4:ba:76,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan  Guangdong  523808 
9388,9388,Hewlett Packard,US,78:e3:b5,11445 Compaq Center Drive,Houston    77070
9389,9389,Hewlett Packard,US,98:4b:e1,11445 Compaq Center Drive,Houston    77070
9390,9390,Hewlett Packard,US,68:b5:99,11445 Compaq Center Drive,Houston    77070
9391,9391,D-Link International,SG,14:d6:4d,1 INTERNATIONAL BUSINESS PARK,SINGAPORE    609917
9392,9392,D-Link International,SG,c8:be:19,"1 International Business Park, #03-12, The Synergy ",SINGAPORE    609917
9393,9393,D-Link International,SG,bc:f6:85,"1 International Business Park, #03-12, The Synergy ",SINGAPORE    609917
9394,9394,D-Link International,SG,cc:b2:55,"1 International Business Park, #03-12, The Synergy ",SINGAPORE    609917
9395,9395,D-Link International,SG,84:c9:b2,"1 International Business Park, #03-12, The Synergy ",SINGAPORE    609917
9396,9396,"HUMAX Co., Ltd.",KR,dc:d3:21,"HUMAX Village, 11-4, Sunae-dong, Bundang-gu",Seongnam-si  Gyeonggi-do  463-825
9397,9397,"HUMAX Co., Ltd.",KR,cc:4e:ec,"HUMAX Village, 216, Hwangsaeul-ro, Bundang-gu,",Seongnam-si  Gyeonggi-do  463-875
9398,9398,Qingdao Haier Telecom Co.?Ltd,CN,dc:33:0d,"No 1  Haier road,Hi-tech Zone?Qingdao?PR.China",Qingdao  Shandong  266101
9399,9399,STMicroelectronics SRL,GB,00:80:e1,1000 AZTEC WEST,london    12345
9400,9400,"Exceptional Innovation, Inc.",US,58:dc:6d,"480 Olde Worthington Rd, Suite 350",Westerville  OH  43082
9401,9401,HTC Corporation,TW,00:09:2d,"No.23 Xinghua Road,",Taoyuan County     330
9402,9402,HTC Corporation,TW,f8:db:7f,No.23 Xinghua Road,Taoyuan County    330
9403,9403,HTC Corporation,TW,e8:99:c4,"No. 23, Xinghua Rd., Taoyuan City",Taoyuan County  Taiwan  330
9404,9404,"HUAWEI TECHNOLOGIES CO.,LTD",CN,7c:b1:5d,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan  Guangdong  523808 
9405,9405,zte corporation,CN,18:68:6a,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen  guangdong  518057
9406,9406,Juniper Systems,US,0c:05:35,1132 W. 1700 N.,Logan  UT  84321
9407,9407,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.",CN,8c:f2:28,"Mid-Fourth Flr.,Building 28,Cui Xi Fourth Road,Ke Yuan West,Nanshan",Shenzhen  Guangdong  518057
9408,9408,LG Electronics (Mobile Communications),KR,78:f8:82,"60-39, Gasan-dong, Geumcheon-gu",Seoul  Seoul  153-801
9409,9409,Hewlett Packard,US,88:51:fb,11445 Compaq Center Drive,Houston    77070
9410,9410,Hewlett Packard,US,ac:16:2d,11445 Compaq Center Drive,Houston    77070
9411,9411,Hewlett Packard,US,a0:b3:cc,11445 Compaq Center Drive,Houston    77070
9412,9412,Hewlett Packard,US,e4:11:5b,11445 Compaq Center Drive,Houston    77070
9413,9413,Hewlett Packard,US,c8:cb:b8,11445 Compaq Center Drive,Houston    77070
9414,9414,Hewlett Packard,US,94:57:a5,11445 Compaq Center Drive,Houston    77070
9415,9415,Hewlett Packard,US,00:01:e7,"11000 Wolfe Road, Mailstop 42LE",Cupertino  CA  95014
9416,9416,Hewlett Packard,US,08:00:09,ENTERPRISE SYSTEMS TECH.CENTER,CUPERTINO  CA  95014
9417,9417,Hewlett Packard,BR,00:80:a0,"ALAMEDA RIO NEGRO,",houston  tx  77070
9418,9418,Hewlett Packard,US,d4:85:64,11445 Compaq Center Drive,Houston    77070
9419,9419,Hewlett Packard,US,3c:4a:92,11445 Compaq Center Drive,Houston    77070
9420,9420,"Baofeng TV Co., Ltd.",CN,78:0a:c7,"Room 2D, Building 5D, Nanshan District Software Industry Base",ShenZhen  GuangDong  518000
9421,9421,BUFFALO.INC,JP,00:1d:73,"15,Shibata Hondori 4-chome,",Nagoya  Aichi Pref.  457-8520
9422,9422,BUFFALO.INC,JP,00:16:01,"AKAMONDORI Bldg., 30-20,Ohsu 3-chome","Naka-ku,Nagoya  Aichi Pref.  460-8315"
9423,9423,BUFFALO.INC,JP,10:6f:3f,"AKAMONDORI Bldg., 30-20,Ohsu 3-chome","Naka-ku,Nagoya  Aichi Pref.  460-8315"
9424,9424,BUFFALO.INC,JP,88:57:ee,"AKAMONDORI Bld.,30-20,Ohsu 3-chome,Naka-ku",Nagoya  Aichi Pref.  460-8315
9425,9425,Hewlett Packard,US,00:9c:02,11445 Compaq Center Drive,Houston    77070
9426,9426,Hewlett Packard,US,78:e7:d1,11445 Compaq Center Drive,Houston    77070
9427,9427,Hewlett Packard,US,00:1b:78,20555 State Highway 249,Houston  TX  77070
9428,9428,Hewlett Packard,US,00:1e:0b,20555 State Highway 249,Houston  TX  77070
9429,9429,Intel Corporate,MY,2c:6e:85,"Lot 8, Jalan Hi-Tech 2/3",Kulim  Kedah  09000
9430,9430,Intel Corporation,US,00:d0:b7,5200 NE ELAM YOUNG PARKWAY,HILLSBORO  OR  97124
9431,9431,Intel Corporation,US,00:02:b3,M/S:  JF3-420,Hillsboro  OR  97124
9432,9432,Intel Corporation,US,00:11:11,2111 NE 25th Avenue,Hillsboro  OR  97124
9433,9433,Intel Corporate,MY,00:13:20,"Lot 8, Jalan Hi-tech 2/3",Kulim  Kedah  09000
9434,9434,Intel Corporate,MY,00:12:f0,"Lot 8, Jalan Hi-tech 2/3",Kulim  Kedah  09000
9435,9435,Intel Corporate,MY,90:49:fa,"Lot 8, Jalan Hi-Tech 2/3",Kulim  Kedah  09000
9436,9436,Intel Corporate,MY,c8:34:8e,"Lot 8, Jalan Hi-Tech 2/3",Kulim  Kedah  09000
9437,9437,Hewlett Packard,US,00:50:8b,20555 State Highway 249,Houston  TX  77070
9438,9438,Hewlett Packard,US,78:48:59,11445 Compaq Center Drive,Houston    77070
9439,9439,Hewlett Packard,US,14:58:d0,11445 Compaq Center Drive,Houston    77070
9440,9440,Hewlett Packard,US,50:65:f3,11445 Compaq Center Drive,Houston    77070
9441,9441,Hewlett Packard,US,a0:48:1c,11445 Compaq Center Drive,Houston    77070
9442,9442,Hewlett Packard,US,a0:1d:48,11445 Compaq Center Drive,Houston    77070
9443,9443,PIONEER CORPORATION,JP,94:b2:cc,1-1 Shin-ogura,Kawasaki-shi  Kanagawa Prefecture  2120031
9444,9444,Comper Technology Investment Limited,CN,88:7f:03,"Room 710, Wangjing SOHO Tower 1-B",Beijing  Beijing  100102
9445,9445,Sercomm Corporation,TW,e0:60:66,"8F, 3-1, YuanQu St., NanKang,",Taipei  Taiwan  115
9446,9446,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,00:19:e0,"South Building, No.5 Keyuan Road",Nanshan  Shenzhen  518057
9447,9447,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,00:23:cd,"South Building, No.5 Keyuan Road, Central Zone,",Shenzhen  Guangdong  518000
9448,9448,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,00:27:19,"Building 7, Second Part, Honghualing Industrial Zone",Shenzhen  Guangdong  518057
9449,9449,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,40:16:9f,"1-6F, Building 2, Pingshandayuan Industrial, South Zone,",Shenzhen  Guangdong  518000
9450,9450,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,94:0c:6d,"Building 7, Second Part, Honghualing Industrial Zone",Shenzhen  Guangdong  518000
9451,9451,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,74:ea:3a,"Building 7, Second Part, Honghualing Industrial Zone",Shenzhen  Guangdong  518000
9452,9452,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,90:f6:52,"Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park,Shennan Rd, Nanshan,","Shenzhen  Guangdong Province,  518057"
9453,9453,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,10:fe:ed,"Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park",Shenzhen  Guangdong  518057
9454,9454,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,c4:6e:1f,"Building 24 (floors 1,3,4,5) and 28 (floors1-4)","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9455,9455,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,50:fa:84,"Building 24 (floors 1,3,4,5) and 28 (floors1-4) ","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9456,9456,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,f4:83:cd,"Building 24 (floors 1,3,4,5) and 28 (floors1-4) ","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9457,9457,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,88:25:93,"Building 24 (floors 1,3,4,5) and 28 (floors1-4) ","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9458,9458,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,80:89:17,"Building 24 (floors 1,3,4,5) and 28 (floors1-4) ","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9459,9459,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,5c:89:9a,"Building 24 (floors 1,3,4,5) and 28 (floors1-4) ","Shennan Rd, Nanshan  Shenzhen,Guangdong Province  518057"
9460,9460,"PLANTRONICS, INC.",US,e4:22:a5,345 ENCINAL STREET,SANTA CRUZ  null  95060
9461,9461,"Murata Manufacturing Co., Ltd.",JP,1c:99:4c,1-10-1 Higashikotari,Nagaokakyo-shi  Kyoto  617-8555
9462,9462,"Murata Manufacturing Co., Ltd.",JP,f0:27:65,1-10-1 Higashikotari,Nagaokakyo-shi  Kyoto  617-8555
9463,9463,miControl GmbH,DE,20:a7:83,Blankenfelder Chaussee 1,Großbeeren  Brandenburg  15831
9464,9464,"Cisco Systems, Inc",US,00:50:53,80 West Tasman Drive,San Jose  CA  94568
9465,9465,"Cisco Systems, Inc",US,00:50:0f,80 West Tasman Drive,San Jose  CA  94568
9466,9466,"Shanghai Feixun Communication Co.,Ltd.",CN,d8:42:ac,"Building 90, No. 4855, Guangfulin Road, Songjiang District",Shanghai    201616
9467,9467,"HUAWEI TECHNOLOGIES CO.,LTD",CN,34:cd:be,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate",Shenzhen  GuangDong  518057
9468,9468,"HUAWEI TECHNOLOGIES CO.,LTD",CN,d4:6a:a8,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",Shenzhen    518129
9469,9469,"HUAWEI TECHNOLOGIES CO.,LTD",CN,54:39:df,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",Shenzhen  Guangdong  518129
9470,9470,"HUAWEI TECHNOLOGIES CO.,LTD",CN,48:46:fb,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",Shenzhen  Guangdong  518129
9471,9471,"HUAWEI TECHNOLOGIES CO.,LTD",CN,20:0b:c7,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",Shenzhen  Guangdong  518129
9472,9472,"HUAWEI TECHNOLOGIES CO.,LTD",CN,10:47:80,"D1-4,Huawei Industrial Base,Bantian,Longgang",ShenZhen  GuangDong  518129
9473,9473,"Murata Manufacturing Co., Ltd.",JP,88:30:8a,1-10-1 Higashikotari,Nagaokakyo-shi  Kyoto  617-8555
9474,9474,"Murata Manufacturing Co., Ltd.",JP,44:a7:cf,"2288, Oaza-Ohshinohara, Yasu-cho,",Yasu-gun  Shiga  520-2393
9475,9475,"Murata Manufacturing Co., Ltd.",JP,00:13:e0,"2288, Oaza-Ohshinohara, Yasu-cho,",Yasu-gun  Shiga  520-2393
9476,9476,"Brocade Communications Systems, Inc.",US,74:8e:f8,110 Holger Way,San Jose  CA  95134
9477,9477,"Brocade Communications Systems, Inc.",US,00:e0:52,130 Holger Way,San Jose  CA  95134
9478,9478,"Brocade Communications Systems, Inc.",US,00:04:80,130 Holger Way,San Jose  CA  95134
9479,9479,"Brocade Communications Systems, Inc.",US,00:00:88,1745 Technology Dr.,San Jose  CA  95110
9480,9480,zte corporation,CN,34:4b:50,"12/F,ZTE R&D Building,Kejinan Road,",Shenzhen  Guangdong  518057
9481,9481,zte corporation,CN,fc:c8:97,"12/F.,zte R&D building,kejinan Road,",shenzhen  guangdong  518057
9482,9482,zte corporation,CN,9c:d2:4b,"12/F.,zte R&D building,kejinan Road,",shenzhen  guangdong  518057
9483,9483,zte corporation,CN,c8:64:c7,"12/F.,zte R&D building,kejinan Road,",shenzhen  guangdong  518057
9484,9484,zte corporation,CN,d0:15:4a,"12/F.,zte R&D building,kejinan Road,",shenzhen  guangdong  518057
9485,9485,"HUAWEI TECHNOLOGIES CO.,LTD",CN,88:e3:ab,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9486,9486,"HUAWEI TECHNOLOGIES CO.,LTD",CN,00:66:4b,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9487,9487,"HUAWEI TECHNOLOGIES CO.,LTD",CN,68:a0:f6,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9488,9488,"HUAWEI TECHNOLOGIES CO.,LTD",CN,5c:f9:6a,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9489,9489,"HUAWEI TECHNOLOGIES CO.,LTD",CN,b4:30:52,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9490,9490,"HUAWEI TECHNOLOGIES CO.,LTD",CN,88:ce:fa,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9491,9491,"HUAWEI TECHNOLOGIES CO.,LTD",CN,58:2a:f7,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9492,9492,"HUAWEI TECHNOLOGIES CO.,LTD",CN,f4:8e:92,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
9493,9493,"HUAWEI TECHNOLOGIES CO.,LTD",CN,40:cb:a8,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate",Shenzhen  GuangDong  518057
9494,9494,"HUAWEI TECHNOLOGIES CO.,LTD",CN,08:7a:4c,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate",Shenzhen  GuangDong  518057
9495,9495,"HUAWEI TECHNOLOGIES CO.,LTD",CN,d4:6e:5c,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate",Shenzhen  GuangDong  518057
9496,9496,"HUAWEI TECHNOLOGIES CO.,LTD",CN,24:69:a5,"Building 17,Nangang Industrial Park",Shenzhen  Guangdong  518057
9497,9497,"HUAWEI TECHNOLOGIES CO.,LTD",CN,c8:d1:5e,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District ",Shenzhen  Guangdong  518057
9498,9498,"HUAWEI TECHNOLOGIES CO.,LTD",CN,f8:3d:ff,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District ",Shenzhen  Guangdong  518057
9499,9499,"HUAWEI TECHNOLOGIES CO.,LTD",CN,30:87:30,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,",Shenzhen  Guangdong  518108
9500,9500,"HUAWEI TECHNOLOGIES CO.,LTD",CN,00:25:68,"Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,",Shenzhen  Guangdong  518108
9501,9501,"HUAWEI TECHNOLOGIES CO.,LTD",CN,30:d1:7e,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129
9502,9502,"HUAWEI TECHNOLOGIES CO.,LTD",CN,9c:28:ef,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129
9503,9503,"HUAWEI TECHNOLOGIES CO.,LTD",CN,7c:60:97,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129
9504,9504,"HUAWEI TECHNOLOGIES CO.,LTD",CN,60:de:44,"D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129
9505,9505,"HUAWEI TECHNOLOGIES CO.,LTD",CN,34:00:a3,"D1,Huawei Industrial Base",Shenzhen  Guangdong  518129
9506,9506,"HUAWEI TECHNOLOGIES CO.,LTD",CN,64:3e:8c,"D1,Huawei Industrial Base",Shenzhen  Guangdong  518129
9507,9507,"Apple, Inc.",US,00:c6:10,1 Infinite Loop,CUPERTINO  CA  95014
9508,9508,"Apple, Inc.",US,70:de:e2,1 Infinite Loop,CUPERTINO  CA  95014
9509,9509,"Apple, Inc.",US,18:20:32,1 Infinite Loop,CUPERTINO  CA  95014
9510,9510,"Apple, Inc.",US,6c:c2:6b,1 Infinite Loop,CUPERTINO  CA  95014
9511,9511,"Apple, Inc.",US,10:40:f3,1 Infinite Loop,CUPERTINO  CA  95014
9512,9512,"Apple, Inc.",US,fc:25:3f,1 Infinite Loop,CUPERTINO  CA  95014
9513,9513,"Apple, Inc.",US,18:34:51,1 Infinite Loop,CUPERTINO  CA  95014
9514,9514,"Apple, Inc.",US,c0:84:7a,1 Infinite Loop,CUPERTINO  CA  95014
9515,9515,"Apple, Inc.",US,64:20:0c,1 Infinite Loop,CUPERTINO  CA  95014
9516,9516,"Apple, Inc.",US,74:e1:b6,1 Infinite Loop,CUPERTINO  CA  95014
9517,9517,"Apple, Inc.",US,0c:77:1a,1 Infinite Loop,CUPERTINO  CA  95014
9518,9518,"Apple, Inc.",US,00:f4:b9,1 Infinite Loop,CUPERTINO  CA  95014
9519,9519,"Apple, Inc.",US,c8:33:4b,1 Infinite Loop,CUPERTINO  CA  95014
9520,9520,"Apple, Inc.",US,b8:f6:b1,1 Infinite Loop,CUPERTINO  CA  95014
9521,9521,"Apple, Inc.",US,c0:9f:42,1 Infinite Loop,CUPERTINO  CA  95014
9522,9522,"Apple, Inc.",US,18:9e:fc,1 Infinite Loop,CUPERTINO  CA  95014
9523,9523,"Apple, Inc.",US,6c:3e:6d,1 Infinite Loop,CUPERTINO  CA  95014
9524,9524,"ALPS ELECTRIC CO.,LTD.",JP,00:16:fe,"1-2-1, Okinouchi,","Soma-city,  Fukushima-pref.,  976-8501"
9525,9525,"ALPS ELECTRIC CO.,LTD.",JP,04:98:f3,6-1 NISHIDA,KAKUDA  MIYAGI PREF  9876-8501
9526,9526,"ALPS ELECTRIC CO.,LTD.",JP,38:c0:96,6-1,KAKUDA-CITY  MIYAGI-PREF  981-1595
9527,9527,"ALPS ELECTRIC CO.,LTD.",US,e0:75:0a,6-1,kakuda-City    981-1595
9528,9528,Shenzhen Qihu Intelligent Technology Company Limited,CN,b0:59:47,"Room 201, Block A, No.1, Qianwan Road 1,Qianhai Shenzhen HongKong Modern Service Industry Cooperation Zone",Shenzhen  Guangdong  518057
9529,9529,"Cisco Systems, Inc",US,00:e0:4f,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
9530,9530,"Cisco Systems, Inc",US,00:10:11,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
9531,9531,"Cisco Systems, Inc",US,00:10:f6,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
9532,9532,"Cisco Systems, Inc",US,80:e0:1d,170 West Tasman Drive,San Jose  CA  95134
9533,9533,"Cisco Systems, Inc",US,80:e8:6f,170 West Tasman Drive,San Jose  CA  95134
9534,9534,"Cisco Systems, Inc",US,e4:aa:5d,170 West Tasman Drive,San Jose  CA  95134
9535,9535,"PLANTRONICS, INC.",US,00:03:89,345 Encinal St.,Santa Cruz  CA  95060
9536,9536,"PLANTRONICS, INC.",US,0c:e0:e4,345 Encinal Street,Santa Cruz    95060
9537,9537,"Cisco Systems, Inc",US,b0:aa:77,170 West Tasman Drive,San Jose  CA  95134
9538,9538,"Cisco Systems, Inc",US,78:ba:f9,170 West Tasman Drive,San Jose  CA  95134
9539,9539,"Cisco-Linksys, LLC",US,00:16:b6,121 Theory Dr.,Irvine  CA  92612
9540,9540,"Cisco-Linksys, LLC",US,00:18:f8,121 Theory Drive,Irvine  CA  92612
9541,9541,Cisco SPVTG,US,00:25:2e,5030 Sugarloaf Pkwy,Lawrenceville  GA  30044
9542,9542,Cisco SPVTG,US,a4:a2:4a,5030 Sugarloaf Parkway,Lawrenceville  GA  30044
9543,9543,Cisco SPVTG,US,60:2a:d0,5030 Sugarloaf Pkwy,Lawrenceville  GA  30044
9544,9544,"ALPS ELECTRIC CO.,LTD.",JP,00:1b:fb,"1-2-1, Okinouchi,","Soma-city,  Fukushima-pref.,  976-8501"
9545,9545,"Cisco Systems, Inc",US,00:e0:8f,170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706
9546,9546,"Cisco Systems, Inc",US,20:3a:07,170 West Tasman Drive,San Jose  CA  95134
9547,9547,"Cisco Systems, Inc",US,34:a8:4e,170 West Tasman Drive,San Jose  CA  95134
9548,9548,"Cisco Systems, Inc",US,e4:d3:f1,170 West Tasman Drive,San Jose  CA  95134
9549,9549,"Cisco Systems, Inc",US,1c:e6:c7,170 West Tasman Drive,San Jose  CA  95134
9550,9550,"Cisco Systems, Inc",US,e0:2f:6d,170 West Tasman Drive,San Jose  CA  95134
9551,9551,"Cisco Systems, Inc",US,84:78:ac,170 West Tasman Drive,San Jose  CA  95134
9552,9552,"Cisco Systems, Inc",US,44:03:a7,170 West Tasman Drive,San Jose  CA  95134
9553,9553,"Cisco Systems, Inc",US,68:86:a7,170 West Tasman Drive,San Jose  CA  95134
9554,9554,"Cisco Systems, Inc",US,b4:e9:b0,170 West Tasman Drive,San Jose  CA  95134
9555,9555,"Cisco Systems, Inc",US,00:08:32,170 West Tasman Drive,San Jose  CA  95134
9556,9556,"Cisco Systems, Inc",US,b0:fa:eb,170 West Tasman Drive,San Jose  CA  95134
9557,9557,"Cisco Systems, Inc",US,50:06:04,170 West Tasman Drive,San Jose  CA  95134
9558,9558,"Cisco Systems, Inc",US,70:10:5c,170 West Tasman Drive,San Jose  CA  95134
9559,9559,"Apple, Inc.",US,7c:fa:df,1 Infinite Loop,Cupertino  CA  95014
9560,9560,"Apple, Inc.",US,10:1c:0c,1 Infinite Loop,Cupertino  CA  95014
9561,9561,"Apple, Inc.",US,00:11:24,1 Infinite Loop,CUPERTINO  CA  95014
9562,9562,"Apple, Inc.",US,00:1d:4f,1 Infinite Loop,CUPERTINO  CA  95014
9563,9563,"Apple, Inc.",US,00:1e:52,1 Infinite Loop,CUPERTINO  CA  95014
9564,9564,"Apple, Inc.",US,00:1f:5b,1 Infinite Loop,CUPERTINO  CA  95014
9565,9565,"Apple, Inc.",US,00:1f:f3,1 Infinite Loop,CUPERTINO  CA  95014
9566,9566,"Apple, Inc.",US,00:21:e9,1 Infinite Loop,CUPERTINO  CA  95014
9567,9567,"Apple, Inc.",US,00:23:6c,1 Infinite Loop,CUPERTINO  CA  95014
9568,9568,"Apple, Inc.",US,00:25:00,1 Infinite Loop,CUPERTINO  CA  95014
9569,9569,"Apple, Inc.",US,60:fb:42,1 Infinite Loop,CUPERTINO  CA  95014
9570,9570,ASUSTek COMPUTER INC.,TW,14:da:e9,"15,Li-Te Rd.,Peitou,",Taipei    112
9571,9571,"Cisco Systems, Inc",US,3c:08:f6,170 West Tasman Drive,San Jose  CA  95134
9572,9572,"Cisco Systems, Inc",US,d0:72:dc,170 West Tasman Drive,San Jose  CA  95134
9573,9573,"Cisco Systems, Inc",US,28:c7:ce,170 West Tasman Drive,San Jose  CA  95134
9574,9574,"Cisco Systems, Inc",US,6c:fa:89,170 West Tasman Drive,San Jose  CA  95134
9575,9575,"Cisco Systems, Inc",US,58:f3:9c,170 West Tasman Drive,San Jose  CA  95134
9576,9576,"Cisco Systems, Inc",US,34:62:88,170 West Tasman Drive,San Jose  CA  95134
9577,9577,"Cisco Systems, Inc",US,88:1d:fc,170 West Tasman Drive,San Jose  CA  95134
9578,9578,"Apple, Inc.",US,f8:1e:df,1 Infinite Loop,CUPERTINO  CA  95014
9579,9579,"Apple, Inc.",US,90:84:0d,1 Infinite Loop,CUPERTINO  CA  95014
9580,9580,"Apple, Inc.",US,d8:a2:5e,1 Infinite Loop,CUPERTINO  CA  95014
9581,9581,"Apple, Inc.",US,c8:bc:c8,1 Infinite Loop,CUPERTINO  CA  95014
9582,9582,"Apple, Inc.",US,28:e7:cf,1 Infinite Loop,CUPERTINO  CA  95014
9583,9583,"Apple, Inc.",US,d8:9e:3f,1 Infinite Loop,CUPERTINO  CA  95014
9584,9584,"Apple, Inc.",US,04:0c:ce,1 Infinite Loop,CUPERTINO  CA  95014
